arxiv_id_clean,ss_found,citation_count,influential_citations,reference_count,ss_pub_date,max_hindex,mean_hindex,last_author_hindex
2504.00393,1,4.0,0.0,37.0,2025-04-01,47.0,14.833333333333334,13.0
2504.00395,1,0.0,0.0,61.0,2025-04-01,5.0,3.0,1.0
2504.00411,1,0.0,0.0,32.0,2025-04-01,9.0,5.0,9.0
2504.00434,1,4.0,1.0,62.0,2025-04-01,4.0,3.2,4.0
2504.00460,1,2.0,0.0,30.0,2025-04-01,12.0,11.0,10.0
2504.00461,1,5.0,0.0,35.0,2025-04-01,8.0,4.0,2.0
2504.00467,1,2.0,0.0,29.0,2025-04-01,22.0,7.5,3.0
2504.00480,1,1.0,0.0,37.0,2025-04-01,6.0,2.8,2.0
2504.00485,1,1.0,0.0,44.0,2025-04-01,9.0,6.0,3.0
2504.00492,1,6.0,0.0,47.0,2025-04-01,17.0,11.5,17.0
2504.00494,1,4.0,0.0,10.0,2025-04-01,7.0,5.0,7.0
2504.00510,1,3.0,0.0,44.0,2025-04-01,6.0,3.25,6.0
2504.00515,1,0.0,0.0,0.0,2025-04-01,2.0,2.0,2.0
2504.00520,1,2.0,0.0,53.0,2025-04-01,6.0,3.3333333333333335,6.0
2504.00522,1,0.0,0.0,51.0,2025-04-01,9.0,8.0,8.0
2504.00540,1,0.0,0.0,61.0,2025-04-01,19.0,8.875,4.0
2505.00261,1,1.0,0.0,23.0,2025-05-01,2.0,2.0,2.0
2505.00263,1,9.0,0.0,71.0,2025-05-01,7.0,3.75,5.0
2505.00268,1,18.0,1.0,59.0,2025-05-01,10.0,5.25,3.0
2505.00315,1,10.0,0.0,70.0,2025-05-01,10.0,8.0,10.0
2505.00337,1,30.0,0.0,58.0,2025-05-01,22.0,8.5,3.0
2505.00339,1,6.0,0.0,16.0,2025-05-01,9.0,5.833333333333333,8.0
2505.00367,1,5.0,0.0,18.0,2025-05-01,3.0,3.0,3.0
2505.00389,1,3.0,0.0,45.0,2025-05-01,4.0,3.3333333333333335,4.0
2505.00753,1,23.0,0.0,128.0,2025-05-01,17.0,8.823529411764707,11.0
2505.00422,1,1.0,0.0,0.0,2025-05-01,7.0,6.333333333333333,5.0
2505.00467,1,5.0,0.0,24.0,2025-05-01,22.0,4.225806451612903,4.0
2505.01459,1,3.0,0.0,10.0,2025-05-01,19.0,7.0,19.0
2505.00479,1,1.0,1.0,39.0,2025-05-01,27.0,12.25,1.0
2505.00506,1,4.0,1.0,26.0,2025-05-01,3.0,2.0,3.0
2505.00557,1,2.0,0.0,12.0,2025-05-01,2.0,2.0,2.0
2505.00570,1,4.0,0.0,37.0,2025-05-01,8.0,4.0,8.0
2505.14845,1,3.0,0.0,0.0,2025-05-01,9.0,5.0,9.0
2505.00582,1,3.0,0.0,43.0,2025-05-01,12.0,5.0,3.0
2505.00624,1,3.0,0.0,58.0,2025-05-01,6.0,2.5,1.0
2505.00626,1,7.0,1.0,20.0,2025-05-01,12.0,6.5,3.0
2505.00649,1,4.0,0.0,79.0,2025-05-01,18.0,8.5,5.0
2505.00654,1,0.0,0.0,5.0,2025-05-01,3.0,3.0,3.0
2505.00661,1,47.0,2.0,65.0,2025-05-01,79.0,15.1,3.0
2505.00675,1,20.0,2.0,0.0,2025-05-01,87.0,16.75,3.0
2505.00679,1,4.0,0.0,56.0,2025-05-01,36.0,19.5,36.0
2505.00759,1,2.0,1.0,58.0,2025-05-01,27.0,12.428571428571429,16.0
2505.00776,1,0.0,0.0,47.0,2024-12-09,18.0,6.5,3.0
2505.00808,1,8.0,0.0,143.0,2025-05-01,5.0,3.5,2.0
2505.00814,1,4.0,0.0,52.0,2025-05-01,10.0,7.0,4.0
2505.00831,1,0.0,0.0,55.0,2025-05-01,8.0,3.375,2.0
2505.00903,1,0.0,0.0,14.0,2025-05-01,16.0,12.666666666666666,15.0
2505.00926,1,9.0,0.0,57.0,2025-05-02,8.0,4.0,2.0
2505.00931,1,2.0,0.0,47.0,2025-05-02,1.0,1.0,1.0
2505.00228,1,23.0,3.0,9.0,2025-05-01,39.0,12.0,39.0
2505.00254,1,7.0,1.0,59.0,2025-05-01,20.0,5.75,6.0
2505.01457,1,5.0,0.0,2.0,2025-05-01,9.0,5.25,4.0
2505.00259,1,0.0,0.0,43.0,2025-05-01,5.0,2.8333333333333335,2.0
2505.00751,1,2.0,0.0,67.0,2025-04-30,25.0,8.0,4.0
2505.00275,1,0.0,0.0,28.0,2025-05-01,16.0,7.142857142857143,3.0
2505.00295,1,1.0,0.0,19.0,2025-05-01,8.0,4.5,1.0
2505.00308,1,0.0,0.0,30.0,2025-05-01,10.0,3.3636363636363638,1.0
2505.00312,1,3.0,0.0,37.0,2025-04-01,9.0,2.8333333333333335,1.0
2505.00752,1,7.0,1.0,45.0,2025-05-01,10.0,7.666666666666667,10.0
2505.00334,1,2.0,0.0,52.0,2025-05-01,39.0,19.5,26.0
2505.00335,1,3.0,0.0,48.0,2025-05-01,3.0,3.0,3.0
2505.00369,1,0.0,0.0,33.0,2025-05-01,23.0,6.413793103448276,1.0
2505.00374,1,8.0,1.0,34.0,2025-05-01,12.0,6.666666666666667,2.0
2505.00378,1,1.0,0.0,62.0,2025-05-01,35.0,8.4,35.0
2505.00380,1,0.0,0.0,37.0,2025-05-01,13.0,10.5,13.0
2505.09630,1,4.0,0.0,49.0,2025-05-01,42.0,11.333333333333334,8.0
2505.00394,1,3.0,0.0,39.0,2025-05-01,12.0,4.833333333333333,5.0
2505.00755,1,0.0,0.0,29.0,2025-05-01,5.0,2.3333333333333335,0.0
2505.00421,1,0.0,0.0,40.0,2025-05-01,2.0,0.8333333333333334,0.0
2505.00426,1,0.0,0.0,41.0,2025-05-01,9.0,4.333333333333333,2.0
2505.00452,1,0.0,0.0,37.0,2025-05-01,3.0,2.3333333333333335,3.0
2505.00462,1,0.0,0.0,13.0,2025-05-01,12.0,4.0,12.0
2505.00757,1,0.0,0.0,2.0,2025-05-01,10.0,4.0,5.0
2505.00482,1,5.0,1.0,74.0,2025-05-01,10.0,4.4,3.0
2505.00502,1,6.0,0.0,34.0,2025-05-01,5.0,4.0,5.0
2505.00507,1,0.0,0.0,44.0,2025-05-01,5.0,4.0,5.0
2505.00511,1,1.0,0.0,24.0,2025-05-01,5.0,3.0,5.0
2505.00512,1,2.0,0.0,33.0,2025-05-01,13.0,5.0,2.0
2505.00525,1,20.0,0.0,340.0,2025-05-01,23.0,12.333333333333334,10.0
2505.00564,1,4.0,0.0,35.0,2025-05-01,24.0,10.625,5.0
2505.00568,1,2.0,0.0,33.0,2025-05-01,3.0,3.0,3.0
2505.00584,1,1.0,0.0,18.0,2025-05-01,1.0,1.0,1.0
2505.00592,1,2.0,0.0,22.0,2025-05-01,5.0,3.5714285714285716,2.0
2505.00599,1,0.0,0.0,41.0,2025-05-01,4.0,2.0,2.0
2505.00606,1,0.0,0.0,13.0,2025-05-01,4.0,2.5,1.0
2505.00225,1,0.0,0.0,14.0,2025-05-01,4.0,2.0,0.0
2505.00229,1,5.0,0.0,26.0,2025-05-01,10.0,5.666666666666667,4.0
2505.00232,1,11.0,1.0,46.0,2025-05-01,8.0,4.625,5.0
2505.00233,1,0.0,0.0,30.0,2025-05-01,11.0,4.333333333333333,11.0
2505.00236,1,2.0,0.0,60.0,2025-05-01,2.0,2.0,2.0
2505.00237,1,6.0,0.0,35.0,2025-05-01,10.0,4.5,3.0
2505.00240,1,22.0,1.0,27.0,2025-05-01,9.0,7.333333333333333,7.0
2505.00242,1,5.0,0.0,63.0,2025-05-01,16.0,7.4,7.0
2505.00257,1,0.0,0.0,37.0,2025-05-01,4.0,2.25,4.0
2505.00265,1,2.0,0.0,28.0,2025-05-01,15.0,7.0,3.0
2505.00279,1,0.0,0.0,21.0,2025-05-01,12.0,4.2,12.0
2505.00282,1,6.0,1.0,0.0,2025-05-01,8.0,7.0,8.0
2505.00290,1,2.0,0.0,38.0,2025-05-01,3.0,2.3333333333333335,2.0
2505.00291,1,1.0,0.0,38.0,2025-05-01,4.0,3.5,3.0
2505.00299,1,8.0,0.0,32.0,2025-05-01,5.0,4.0,5.0
2505.03789,1,0.0,0.0,29.0,2025-05-01,8.0,6.0,4.0
2505.00302,1,0.0,0.0,30.0,2025-05-01,8.0,2.5,1.0
2505.00304,1,3.0,0.0,81.0,2025-05-01,7.0,3.2857142857142856,4.0
2505.00307,1,3.0,1.0,32.0,2025-04-30,40.0,22.0,40.0
2505.00310,1,0.0,0.0,71.0,2025-05-01,10.0,7.666666666666667,10.0
2505.00316,1,4.0,0.0,39.0,2025-05-01,42.0,10.0,8.0
2505.00318,1,6.0,0.0,39.0,2025-05-01,12.0,6.666666666666667,12.0
2505.00321,1,8.0,0.0,17.0,2025-05-01,9.0,6.8,9.0
2505.00325,1,6.0,0.0,47.0,2022-08-14,8.0,4.6,8.0
2505.00326,1,0.0,0.0,0.0,2025-05-01,5.0,3.0,1.0
2505.00333,1,3.0,0.0,27.0,2025-05-01,3.0,3.0,3.0
2505.00347,1,2.0,0.0,73.0,2025-05-01,9.0,3.2222222222222223,2.0
2505.00348,1,0.0,0.0,26.0,2025-05-01,7.0,3.2,3.0
2505.00350,1,0.0,0.0,14.0,2025-05-01,3.0,2.0,3.0
2505.00359,1,2.0,1.0,43.0,2025-05-01,3.0,2.0,2.0
2505.00364,1,5.0,0.0,66.0,2025-05-01,14.0,7.666666666666667,14.0
2505.00365,1,12.0,0.0,69.0,2025-05-01,5.0,3.3333333333333335,1.0
2505.00375,1,6.0,0.0,48.0,2024-10-29,20.0,11.0,20.0
2505.00382,1,0.0,0.0,27.0,2025-05-01,3.0,1.5,0.0
2506.06339,1,2.0,1.0,19.0,2025-06-01,2.0,1.25,1.0
2506.00759,1,10.0,0.0,0.0,2025-06-01,17.0,6.875,8.0
2506.15714,1,0.0,0.0,23.0,2025-06-01,8.0,8.0,8.0
2506.13971,1,0.0,0.0,27.0,2025-06-01,6.0,2.25,1.0
2506.00772,1,12.0,2.0,52.0,2025-06-01,11.0,4.875,8.0
2506.00773,1,9.0,1.0,41.0,2025-06-01,3.0,2.0,3.0
2506.00777,1,19.0,3.0,44.0,2025-06-01,19.0,8.166666666666666,7.0
2506.00783,1,6.0,0.0,46.0,2025-06-01,19.0,12.75,13.0
2506.00784,1,2.0,0.0,64.0,2025-06-01,18.0,11.0,10.0
2506.00805,1,3.0,0.0,62.0,2025-06-01,13.0,6.375,13.0
2506.00806,1,3.0,0.0,42.0,2025-06-01,13.0,6.8,13.0
2506.00814,1,1.0,0.0,90.0,2025-06-01,14.0,8.666666666666666,14.0
2506.00815,1,3.0,0.0,46.0,2025-06-01,4.0,2.3,3.0
2506.00817,1,0.0,0.0,32.0,2025-06-01,31.0,8.545454545454545,4.0
2506.00823,1,10.0,1.0,41.0,2025-06-01,10.0,6.285714285714286,10.0
2506.00826,1,0.0,0.0,47.0,2025-06-01,9.0,5.5,2.0
2506.00829,1,6.0,0.0,57.0,2025-06-01,17.0,7.0,10.0
2506.11068,1,1.0,0.0,56.0,2025-06-01,2.0,1.6666666666666667,2.0
2506.00842,1,9.0,0.0,45.0,2025-06-01,9.0,3.6,5.0
2506.00845,1,1.0,0.0,88.0,2025-06-01,17.0,9.333333333333334,14.0
2506.00854,1,3.0,0.0,20.0,2025-05-31,3.0,2.1666666666666665,3.0
2506.00859,1,0.0,0.0,52.0,2025-06-01,11.0,5.571428571428571,2.0
2506.00863,1,1.0,0.0,25.0,2025-06-01,5.0,3.5,5.0
2506.00869,1,0.0,0.0,40.0,2025-06-01,3.0,2.25,3.0
2506.00871,1,2.0,0.0,82.0,2025-06-01,11.0,8.333333333333334,11.0
2506.00875,1,4.0,0.0,47.0,2025-06-01,31.0,7.857142857142857,4.0
2506.00876,1,6.0,0.0,25.0,2025-06-01,62.0,17.6,4.0
2506.04252,1,0.0,0.0,34.0,2025-06-01,6.0,2.2,0.0
2506.00883,1,3.0,0.0,35.0,2025-06-01,34.0,15.875,31.0
2506.00893,1,6.0,0.0,61.0,2025-06-01,34.0,12.555555555555555,31.0
2506.00894,1,14.0,1.0,33.0,2025-06-01,17.0,7.111111111111111,10.0
2506.00900,1,11.0,0.0,0.0,2025-06-01,18.0,5.8125,4.0
2506.00912,1,1.0,0.0,47.0,2025-06-01,7.0,2.857142857142857,2.0
2506.00914,1,1.0,0.0,48.0,2025-06-01,3.0,2.5,3.0
2506.00920,1,0.0,0.0,32.0,2025-06-01,1.0,1.0,1.0
2506.06343,1,0.0,0.0,29.0,2025-06-01,4.0,3.0,2.0
2506.00928,1,1.0,0.0,59.0,2025-06-01,1.0,1.0,1.0
2506.00930,1,2.0,0.0,61.0,2025-06-01,6.0,3.4166666666666665,6.0
2506.00942,1,4.0,1.0,48.0,2025-06-01,6.0,3.8333333333333335,4.0
2506.00774,1,2.0,0.0,37.0,2025-06-01,5.0,2.3333333333333335,5.0
2506.00785,1,21.0,1.0,33.0,2025-06-01,7.0,5.75,6.0
2506.00786,1,0.0,0.0,13.0,2025-06-01,0.0,0.0,0.0
2506.00813,1,8.0,1.0,35.0,2025-06-01,7.0,5.0,5.0
2506.00816,1,5.0,1.0,29.0,2025-06-01,10.0,6.0,10.0
2506.00820,1,0.0,0.0,66.0,2025-06-01,14.0,7.875,13.0
2506.00827,1,1.0,0.0,25.0,2025-06-01,4.0,2.0,1.0
2506.00835,1,3.0,0.0,98.0,2025-06-01,7.0,3.3333333333333335,2.0
2506.00836,1,0.0,0.0,24.0,2025-06-01,8.0,4.285714285714286,1.0
2506.00839,1,2.0,0.0,52.0,2025-06-01,28.0,10.666666666666666,28.0
2506.00868,1,6.0,0.0,58.0,2025-06-01,16.0,6.2,16.0
2506.00874,1,20.0,1.0,49.0,2025-06-01,7.0,3.8333333333333335,4.0
2506.00891,1,4.0,0.0,27.0,2025-06-01,14.0,5.142857142857143,2.0
2506.00903,1,11.0,1.0,54.0,2025-02-26,2.0,1.5,2.0
2506.00904,1,1.0,0.0,32.0,2025-06-01,27.0,8.5,27.0
2506.00908,1,1.0,0.0,42.0,2025-06-01,9.0,6.0,6.0
2506.03195,1,4.0,0.0,36.0,2025-06-01,6.0,4.6,6.0
2506.00915,1,5.0,1.0,253.0,2025-06-01,6.0,3.142857142857143,2.0
2506.00925,1,7.0,0.0,49.0,2025-06-01,29.0,12.714285714285714,5.0
2506.00947,1,5.0,0.0,81.0,2025-06-01,8.0,4.0,2.0
2506.00953,1,0.0,0.0,19.0,2025-06-01,8.0,2.6666666666666665,2.0
2506.00956,1,2.0,0.0,70.0,2025-06-01,3.0,2.0,2.0
2506.00958,1,5.0,0.0,50.0,2025-06-01,8.0,3.625,4.0
2506.00974,1,4.0,0.0,0.0,2025-06-01,12.0,3.8,12.0
2506.00978,1,0.0,0.0,25.0,2025-06-01,11.0,4.0,11.0
2506.00988,1,1.0,0.0,53.0,2025-06-01,12.0,3.3333333333333335,12.0
2506.00991,1,3.0,0.0,47.0,2025-06-01,51.0,18.0,31.0
2506.00992,1,1.0,0.0,42.0,2024-11-13,9.0,3.25,9.0
2506.00993,1,18.0,3.0,38.0,2025-06-01,49.0,13.0,49.0
2506.00997,1,3.0,0.0,66.0,2025-06-01,15.0,9.4,15.0
2506.01000,1,2.0,0.0,47.0,2025-06-01,6.0,4.2,6.0
2506.01015,1,3.0,0.0,90.0,2025-06-01,16.0,9.0,6.0
2506.01025,1,0.0,0.0,14.0,2025-06-01,23.0,7.75,3.0
2506.00764,1,1.0,0.0,43.0,2025-06-01,40.0,22.0,40.0
2506.04250,1,9.0,0.0,49.0,2025-06-01,15.0,9.75,11.0
2506.00770,1,1.0,0.0,35.0,2025-06-01,10.0,4.333333333333333,10.0
2506.00771,1,2.0,1.0,52.0,2025-06-01,13.0,7.0,13.0
2506.15715,1,0.0,0.0,82.0,2025-06-01,48.0,11.428571428571429,2.0
2506.00795,1,0.0,0.0,0.0,2025-06-01,8.0,3.2222222222222223,1.0
2506.00797,1,1.0,0.0,51.0,2025-06-01,14.0,5.333333333333333,14.0
2506.00798,1,4.0,0.0,34.0,2025-06-01,2.0,1.5,1.0
2506.00799,1,4.0,0.0,32.0,2025-06-01,5.0,2.6666666666666665,2.0
2506.00800,1,2.0,0.0,32.0,2025-06-01,21.0,13.0,10.0
2506.00808,1,4.0,2.0,118.0,2025-06-01,9.0,5.8,9.0
2506.00818,1,0.0,0.0,39.0,2025-06-01,4.0,2.6,4.0
2506.00828,1,2.0,0.0,37.0,2025-06-01,19.0,5.375,2.0
2506.00844,1,8.0,1.0,71.0,2025-06-01,23.0,11.5,11.0
2506.00846,1,4.0,1.0,47.0,2025-06-01,13.0,6.0,4.0
2506.00848,1,6.0,1.0,37.0,2025-06-01,9.0,7.5,6.0
2506.00849,1,2.0,0.0,94.0,2025-06-01,3.0,2.0,3.0
2506.02050,1,0.0,0.0,27.0,2025-06-01,3.0,2.6666666666666665,3.0
2506.04251,1,1.0,0.0,52.0,2025-06-01,5.0,2.6666666666666665,1.0
2506.00862,1,8.0,0.0,38.0,2025-06-01,6.0,4.6,5.0
2506.00865,1,2.0,0.0,36.0,2025-06-01,56.0,21.333333333333332,56.0
2506.00866,1,6.0,1.0,53.0,2025-06-01,4.0,3.25,2.0
2506.00867,1,10.0,2.0,79.0,2025-06-01,7.0,5.0,3.0
2506.14796,1,6.0,0.0,79.0,2025-06-01,29.0,11.555555555555555,18.0
2506.00880,1,1.0,0.0,86.0,2025-06-01,19.0,7.0,3.0
2506.02051,1,5.0,0.0,39.0,2025-06-01,11.0,5.0,11.0
2506.00895,1,12.0,0.0,70.0,2025-06-01,7.0,5.0,3.0
2507.00330,1,0.0,0.0,42.0,2025-06-30,5.0,3.6666666666666665,1.0
2507.00355,1,15.0,0.0,36.0,2025-06-30,6.0,4.0,4.0
2507.00380,1,1.0,0.0,45.0,2025-06-30,3.0,2.5,3.0
2507.00389,1,1.0,0.0,53.0,2025-06-30,4.0,2.0,3.0
2507.00417,1,8.0,0.0,88.0,2025-06-30,30.0,8.833333333333334,2.0
2507.00425,1,6.0,0.0,81.0,2025-06-30,52.0,20.11111111111111,52.0
2507.00439,1,0.0,0.0,82.0,2025-07-01,6.0,3.0,3.0
2507.00449,1,3.0,0.0,46.0,2025-07-01,19.0,9.0,7.0
2507.00460,1,7.0,0.0,36.0,2025-07-01,6.0,3.8333333333333335,4.0
2507.00466,1,1.0,0.0,28.0,2025-06-30,2.0,2.0,2.0
2507.02982,1,0.0,0.0,0.0,2025-06-30,3.0,1.2,1.0
2507.02983,1,2.0,0.0,24.0,2025-07-01,13.0,4.0,6.0
2507.00487,1,2.0,0.0,56.0,2025-07-01,20.0,13.875,18.0
2507.00509,1,1.0,0.0,39.0,2025-07-01,6.0,2.75,1.0
2507.00534,1,4.0,0.0,48.0,2025-07-01,42.0,19.333333333333332,42.0
2507.00540,1,10.0,0.0,26.0,2025-06-27,6.0,4.5,3.0
2507.00547,1,0.0,0.0,0.0,2025-07-01,3.0,3.0,3.0
2507.02984,1,2.0,1.0,66.0,2025-07-01,6.0,5.2,6.0
2507.00579,1,1.0,0.0,30.0,2025-07-01,11.0,4.25,11.0
2507.02985,1,3.0,0.0,16.0,2025-07-01,1.0,1.0,1.0
2507.00601,1,14.0,0.0,25.0,2025-06-27,5.0,3.0,2.0
2507.02986,1,1.0,0.0,22.0,2025-07-01,8.0,5.0,7.0
2507.00665,1,3.0,0.0,39.0,2025-07-01,12.0,5.0,3.0
2507.02000,1,4.0,0.0,48.0,2025-07-01,15.0,6.333333333333333,3.0
2507.00693,1,1.0,0.0,38.0,2025-07-01,4.0,2.0,1.0
2507.00700,1,0.0,0.0,24.0,2025-07-01,6.0,3.0,3.0
2507.00718,1,1.0,0.0,31.0,2025-07-01,12.0,5.25,2.0
2507.21095,1,1.0,1.0,31.0,2025-07-01,3.0,3.0,3.0
2507.00740,1,0.0,0.0,0.0,2025-07-01,2.0,2.0,2.0
2507.00782,1,0.0,0.0,11.0,2025-07-01,0.0,0.0,0.0
2507.00783,1,4.0,0.0,35.0,2025-07-01,33.0,12.0,1.0
2507.00808,1,1.0,0.0,50.0,2025-07-01,5.0,3.25,3.0
2507.00814,1,5.0,0.0,61.0,2025-07-01,34.0,12.0,34.0
2507.02989,1,3.0,0.0,37.0,2025-07-01,8.0,6.0,8.0
2507.00828,1,1.0,0.0,67.0,2025-07-01,17.0,8.5,6.0
2507.00838,1,4.0,1.0,118.0,2025-04-26,14.0,4.5,14.0
2507.00875,1,4.0,0.0,52.0,2025-07-01,7.0,5.0,7.0
2507.00333,1,0.0,0.0,33.0,2025-06-30,2.0,2.0,2.0
2507.00334,1,0.0,0.0,67.0,2025-06-30,12.0,6.571428571428571,3.0
2507.00356,1,0.0,0.0,83.0,2025-06-30,6.0,2.625,2.0
2507.00363,1,4.0,0.0,57.0,2025-06-30,7.0,4.5,2.0
2507.00365,1,0.0,0.0,72.0,2025-07-01,2.0,2.0,2.0
2507.00368,1,0.0,0.0,33.0,2025-06-30,3.0,1.25,1.0
2507.00371,1,0.0,0.0,0.0,2025-07-01,19.0,2.782608695652174,0.0
2507.00372,1,3.0,0.0,58.0,2025-07-01,11.0,4.166666666666667,11.0
2507.00373,1,8.0,2.0,63.0,2025-06-30,13.0,6.875,3.0
2507.00377,1,3.0,0.0,26.0,2025-06-30,13.0,7.4,13.0
2507.02978,1,1.0,0.0,58.0,2025-06-30,3.0,1.8571428571428572,3.0
2507.00392,1,1.0,1.0,66.0,2025-06-30,6.0,4.25,3.0
2507.00398,1,1.0,0.0,25.0,2025-06-30,11.0,3.3333333333333335,2.0
2507.00401,1,0.0,0.0,74.0,2025-06-30,14.0,6.666666666666667,14.0
2507.00416,1,55.0,2.0,34.0,2025-07-01,4.0,3.6,4.0
2507.02979,1,0.0,0.0,44.0,2025-06-30,5.0,3.0,5.0
2507.00429,1,2.0,0.0,51.0,2025-06-30,5.0,4.333333333333333,5.0
2507.00430,1,0.0,0.0,54.0,2025-06-30,4.0,3.0,2.0
2507.00435,1,12.0,1.0,32.0,2025-07-01,77.0,11.846153846153847,77.0
2507.00447,1,1.0,0.0,73.0,2025-06-30,3.0,1.7142857142857142,2.0
2507.00454,1,2.0,0.0,45.0,2025-06-30,17.0,6.6,4.0
2507.00462,1,0.0,0.0,78.0,2025-07-01,17.0,9.5,17.0
2507.00469,1,11.0,1.0,62.0,2025-06-30,11.0,6.2,11.0
2507.00474,1,0.0,0.0,30.0,2025-06-30,14.0,5.833333333333333,5.0
2507.00490,1,10.0,0.0,90.0,2025-07-01,36.0,18.875,8.0
2507.00491,1,2.0,0.0,44.0,2025-07-01,49.0,12.4,2.0
2507.00493,1,4.0,0.0,71.0,2025-07-01,37.0,13.75,5.0
2507.00498,1,0.0,0.0,37.0,2025-07-01,2.0,1.3333333333333333,2.0
2507.00501,1,1.0,0.0,0.0,2025-07-01,17.0,4.5,3.0
2507.00502,1,1.0,0.0,37.0,2025-07-01,17.0,8.0,17.0
2507.00505,1,2.0,0.0,64.0,2025-07-01,14.0,5.4,2.0
2507.00506,1,1.0,0.0,47.0,2025-07-01,12.0,5.666666666666667,12.0
2507.00511,1,2.0,0.0,29.0,2025-07-01,34.0,8.166666666666666,6.0
2507.00519,1,3.0,0.0,27.0,2025-07-01,13.0,6.166666666666667,5.0
2507.00525,1,1.0,0.0,31.0,2025-07-01,11.0,6.0,11.0
2507.00537,1,1.0,0.0,40.0,2025-07-01,7.0,3.3333333333333335,2.0
2507.00554,1,3.0,0.0,53.0,2025-07-01,3.0,2.6666666666666665,2.0
2507.00353,1,1.0,0.0,39.0,2025-06-30,3.0,3.0,3.0
2507.00358,1,2.0,0.0,51.0,2025-07-01,3.0,3.0,3.0
2507.01068,1,0.0,0.0,8.0,2025-07-01,9.0,9.0,9.0
2507.00390,1,5.0,0.0,47.0,2025-07-01,9.0,4.166666666666667,5.0
2507.00394,1,1.0,0.0,42.0,2025-06-30,11.0,6.8,6.0
2507.00402,1,1.0,0.0,0.0,2025-07-01,3.0,1.6666666666666667,1.0
2507.00411,1,0.0,0.0,48.0,2025-06-30,4.0,2.0,3.0
2507.00423,1,1.0,0.0,58.0,2025-06-30,8.0,3.75,1.0
2507.00440,1,2.0,1.0,53.0,2025-06-30,2.0,1.5,1.0
2507.00445,1,7.0,0.0,71.0,2025-07-01,18.0,8.8,7.0
2507.02980,1,3.0,0.0,32.0,2025-06-30,118.0,21.625,3.0
2507.00451,1,0.0,0.0,57.0,2025-07-01,14.0,9.0,12.0
2507.00453,1,1.0,0.0,9.0,2025-06-30,2.0,2.0,2.0
2507.00467,1,0.0,0.0,17.0,2025-06-30,4.0,0.8,0.0
2507.00480,1,3.0,0.0,90.0,2025-07-01,12.0,5.6,12.0
2507.00482,1,2.0,0.0,6.0,2025-06-30,5.0,2.5,1.0
2507.00485,1,5.0,0.0,32.0,2025-06-30,9.0,4.25,3.0
2507.00514,1,5.0,0.0,33.0,2025-07-01,9.0,4.333333333333333,2.0
2507.00518,1,4.0,0.0,66.0,2025-07-01,6.0,4.166666666666667,2.0
2507.00546,1,9.0,0.0,149.0,2025-07-01,3.0,2.6666666666666665,3.0
2507.00574,1,3.0,0.0,26.0,2025-07-01,8.0,4.0,3.0
2507.01073,1,0.0,0.0,29.0,2025-07-01,2.0,2.0,2.0
2507.00583,1,23.0,3.0,107.0,2025-07-01,7.0,3.3333333333333335,6.0
2507.12473,1,0.0,0.0,102.0,2025-07-01,10.0,6.5,10.0
2507.00589,1,0.0,0.0,16.0,2025-07-01,14.0,10.0,14.0
2507.00600,1,0.0,0.0,38.0,2025-07-01,11.0,4.333333333333333,1.0
2507.00611,1,2.0,1.0,56.0,2025-07-01,2.0,1.6,2.0
2507.00616,1,3.0,1.0,12.0,2025-07-01,5.0,3.6666666666666665,3.0
2507.01998,1,0.0,0.0,53.0,2025-07-01,16.0,7.0,16.0
2507.00629,1,2.0,1.0,56.0,2025-07-01,14.0,5.428571428571429,2.0
2507.00640,1,1.0,0.0,26.0,2025-07-01,25.0,23.5,25.0
2507.00641,1,1.0,0.0,54.0,2025-07-01,32.0,11.666666666666666,1.0
2508.00230,1,9.0,1.0,62.0,2025-08-01,80.0,25.6,32.0
2508.00238,1,5.0,0.0,84.0,2025-08-01,6.0,3.3333333333333335,6.0
2508.08277,1,2.0,0.0,29.0,2025-08-01,7.0,4.0,7.0
2508.00271,1,4.0,0.0,36.0,2025-08-01,4.0,4.0,4.0
2508.00282,0,,,,,,,
2508.00285,1,0.0,0.0,43.0,2025-08-01,15.0,4.833333333333333,5.0
2508.00305,1,2.0,0.0,27.0,2025-08-01,9.0,5.0,5.0
2508.00324,1,3.0,1.0,22.0,2025-08-01,9.0,6.25,9.0
2508.00332,1,1.0,0.0,14.0,2025-08-01,4.0,4.0,4.0
2508.00344,1,8.0,0.0,54.0,2025-08-01,18.0,8.0,5.0
2508.00360,1,1.0,0.0,23.0,2025-08-01,4.0,2.5,1.0
2508.00370,1,1.0,0.0,27.0,2025-08-01,4.0,1.6,1.0
2508.00385,1,1.0,0.0,64.0,2025-08-01,11.0,5.833333333333333,1.0
2508.00390,1,3.0,0.0,22.0,2025-08-01,49.0,8.0,4.0
2508.05664,1,2.0,0.0,10.0,2025-08-01,18.0,5.333333333333333,2.0
2508.00408,1,10.0,0.0,45.0,2025-08-01,8.0,5.166666666666667,3.0
2508.00420,1,2.0,0.0,44.0,2024-05-25,2.0,1.6666666666666667,1.0
2508.00429,1,3.0,0.0,38.0,2025-08-01,14.0,6.0,3.0
2508.00476,1,1.0,0.0,18.0,2025-08-01,5.0,2.1666666666666665,1.0
2508.00489,1,6.0,0.0,30.0,2025-08-01,6.0,4.333333333333333,4.0
2508.00518,1,10.0,0.0,65.0,2025-08-01,7.0,4.6,5.0
